ID,BookKey,ImageKey,ImageColumn,State,CityImage,CityColumn,CityTextOCR,CityText,CityTextLBX,CityCoords,CityScore,CityExtent,CityConfidence,NeighborhoodImage,NeighborhoodColumn,NeighborhoodTextOCR,NeighborhoodText,NeighborhoodTextLBX,NeighborhoodCoords,NeighborhoodScore,NeighborhoodExtent,NeighborhoodConfidence,ZipCodeImage,ZipCodeColumn,ZipCodeTextOCR,ZipCodeText,ZipCodeTextLBX,ZipCodeCoords,ZipCodeScore,ZipCodeExtent,ZipCodeConfidence,StreetImage,StreetColumn,StreetTextOCR,StreetText,StreetTextLBX,StreetCoords,StreetScore,StreetExtent,StreetConfidence,CrossImage,CrossColumn,CrossTextOCR,CrossText,CrossTextLBX,CrossCoords,CrossScore,CrossExtent,CrossConfidence,RemaindersXML,Issue,TableSource,ETL
258833723,txabilene1909johnfworleydire,65,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIXTH N,SIXTH N,NULL,"[[1252,1472,1405,1504],[1428,1472,1464,1502]]","[99,99]","[1252,1472,1464,1504]",99,NULL,NULL,Magnolia,Magnolia,NULL,"[[1306,1640,1506,1673]]",[99],"[1306,1640,1506,1673]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1516,1640,1722,1670]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0065.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833724,txabilene1909johnfworleydire,65,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIXTH N,SIXTH N,NULL,"[[1252,1472,1405,1504],[1428,1472,1464,1502]]","[99,99]","[1252,1472,1464,1504]",99,NULL,NULL,Ash,Ash,NULL,"[[1310,1924,1392,1956]]",[99],"[1310,1924,1392,1956]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1404,1924,1610,1954]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0065.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833725,txabilene1909johnfworleydire,65,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIXTH N,SIXTH N,NULL,"[[1252,1472,1405,1504],[1428,1472,1464,1502]]","[99,99]","[1252,1472,1464,1504]",99,NULL,NULL,Plum,Plum,NULL,"[[1310,2096,1428,2126]]",[99],"[1310,2096,1428,2126]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1434,2094,1640,2124]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0065.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833726,txabilene1909johnfworleydire,65,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIXTH N,SIXTH N,NULL,"[[1252,1472,1405,1504],[1428,1472,1464,1502]]","[99,99]","[1252,1472,1464,1504]",99,NULL,NULL,Mesquite,Mesquite,NULL,"[[1312,2322,1505,2353]]",[99],"[1312,2322,1505,2353]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1509,2317,1718,2348]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0065.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833727,txabilene1909johnfworleydire,65,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIXTH N,SIXTH N,NULL,"[[1252,1472,1405,1504],[1428,1472,1464,1502]]","[99,99]","[1252,1472,1464,1504]",99,NULL,NULL,Walnut,Walnut,NULL,"[[1316,2434,1480,2464]]",[99],"[1316,2434,1480,2464]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1486,2432,1692,2462]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0065.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833728,txabilene1909johnfworleydire,65,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIXTH N,SIXTH N,NULL,"[[1252,1472,1405,1504],[1428,1472,1464,1502]]","[99,99]","[1252,1472,1464,1504]",99,NULL,NULL,Pine,Pine,NULL,"[[1316,2492,1412,2522]]",[99],"[1316,2492,1412,2522]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1424,2490,1630,2520]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0065.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833729,txabilene1909johnfworleydire,65,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIXTH N,SIXTH N,NULL,"[[1252,1472,1405,1504],[1428,1472,1464,1502]]","[99,99]","[1252,1472,1464,1504]",99,NULL,NULL,Cypress,Cypress,NULL,"[[1312,2548,1482,2579]]",[99],"[1312,2548,1482,2579]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1488,2546,1694,2576]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0065.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833730,txabilene1909johnfworleydire,65,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIXTH N,SIXTH N,NULL,"[[1252,1472,1405,1504],[1428,1472,1464,1502]]","[99,99]","[1252,1472,1464,1504]",99,NULL,NULL,Cedar,Cedar,NULL,"[[1314,2604,1444,2634]]",[99],"[1314,2604,1444,2634]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1452,2604,1656,2634]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0065.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833731,txabilene1909johnfworleydire,65,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIXTH N,SIXTH N,NULL,"[[1252,1472,1405,1504],[1428,1472,1464,1502]]","[99,99]","[1252,1472,1464,1504]",99,NULL,NULL,Hickory,Hickory,NULL,"[[1318,2718,1489,2749]]",[99],"[1318,2718,1489,2749]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1499,2713,1708,2744]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0065.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833732,txabilene1909johnfworleydire,65,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIXTH N,SIXTH N,NULL,"[[1252,1472,1405,1504],[1428,1472,1464,1502]]","[99,99]","[1252,1472,1464,1504]",99,NULL,NULL,Orange,Orange,NULL,"[[1316,2900,1473,2930]]",[99],"[1316,2900,1473,2930]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1486,2896,1692,2926]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0065.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833733,txabilene1909johnfworleydire,65,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIXTH N,SIXTH N,NULL,"[[1252,1472,1405,1504],[1428,1472,1464,1502]]","[99,99]","[1252,1472,1464,1504]",99,NULL,NULL,Beech,Beech,NULL,"[[1318,3022,1450,3054]]",[99],"[1318,3022,1450,3054]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1459,3019,1668,3050]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0065.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833734,txabilene1909johnfworleydire,65,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIXTH N,SIXTH N,NULL,"[[1252,1472,1405,1504],[1428,1472,1464,1502]]","[99,99]","[1252,1472,1464,1504]",99,NULL,NULL,Mulberry,Mulberry,NULL,"[[1322,3192,1519,3224]]",[99],"[1322,3192,1519,3224]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1536,3188,1742,3218]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0065.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833735,txabilene1909johnfworleydire,66,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,2,SIXTH N,SIXTH N,NULL,"[[1252,1472,1405,1504],[1428,1472,1464,1502]]","[99,99]","[1252,1472,1464,1504]",99,NULL,NULL,Grape,Grape,NULL,"[[448,822,576,853]]",[99],"[448,822,576,853]",99,"<remainders><remainder><textOCR>interseets</textOCR><text>interseets</text><coords>[[589,821,800,852]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833764,txabilene1909johnfworleydire,66,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,STATE,STATE,NULL,"[[1266,1240,1424,1272]]",[99],"[1266,1240,1424,1272]",99,NULL,NULL,9th,9th,NULL,"[[1316,1298,1392,1328]]",[99],"[1316,1298,1392,1328]",99,"<remainders><remainder><textOCR>nofT&amp; PRy, begins 16 blk</textOCR><text>nofT&amp; PRy, begins 16 blk</text><coords>[[1400,1298,1582,1328],[1601,1298,1718,1329],[1732,1298,1869,1330],[1887,1290,1928,1324],[1942,1298,2014,1328]]</coords><score>[99,97,99,45,99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833765,txabilene1909johnfworleydire,66,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,STATE,STATE,NULL,"[[1266,1240,1424,1272]]",[99],"[1266,1240,1424,1272]",99,NULL,NULL,Walnut,Walnut,NULL,"[[1414,1354,1591,1386]]",[98],"[1414,1354,1591,1386]",98,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833766,txabilene1909johnfworleydire,66,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,STATE,STATE,NULL,"[[1266,1240,1424,1272]]",[99],"[1266,1240,1424,1272]",99,NULL,NULL,Beech,Beech,NULL,"[[1800,1354,1932,1384]]",[99],"[1800,1354,1932,1384]",99,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833767,txabilene1909johnfworleydire,66,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SWENSON AV,SWENSON AV,NULL,"[[1264,1456,1504,1486],[1528,1456,1596,1486]]","[99,99]","[1264,1456,1596,1486]",99,NULL,NULL,1st,1st,NULL,"[[1319,1511,1382,1542]]",[99],"[1319,1511,1382,1542]",99,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833768,txabilene1909johnfworleydire,66,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SWENSON AV,SWENSON AV,NULL,"[[1264,1456,1504,1486],[1528,1456,1596,1486]]","[99,99]","[1264,1456,1596,1486]",99,NULL,NULL,Grape,Grape,NULL,"[[1493,1512,1636,1544]]",[98],"[1493,1512,1636,1544]",98,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833769,txabilene1909johnfworleydire,66,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SWENSON AV,SWENSON AV,NULL,"[[1264,1456,1504,1486],[1528,1456,1596,1486]]","[99,99]","[1264,1456,1596,1486]",99,NULL,NULL,13th,13th,NULL,"[[1902,1512,2007,1545]]",[99],"[1902,1512,2007,1545]",99,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833770,txabilene1909johnfworleydire,66,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SWENSON AV,SWENSON AV,NULL,"[[1264,1456,1504,1486],[1528,1456,1596,1486]]","[99,99]","[1264,1456,1596,1486]",99,NULL,NULL,Ambler av,Ambler av,NULL,"[[1502,1570,1664,1600],[1671,1572,1730,1600]]","[99,99]","[1502,1570,1730,1600]",99,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833771,txabilene1909johnfworleydire,66,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SWENSON AV,SWENSON AV,NULL,"[[1264,1456,1504,1486],[1528,1456,1596,1486]]","[99,99]","[1264,1456,1596,1486]",99,NULL,NULL,N 14th,N 14th,NULL,"[[1315,1681,1352,1712],[1370,1682,1464,1714]]","[99,99]","[1315,1681,1464,1714]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1473,1683,1684,1714]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833772,txabilene1909johnfworleydire,66,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SYCAMORE,SYCAMORE,NULL,"[[1262,1784,1536,1816]]",[99],"[1262,1784,1536,1816]",99,NULL,NULL,1st,1st,NULL,"[[1315,1841,1380,1872]]",[99],"[1315,1841,1380,1872]",99,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833746,txabilene1909johnfworleydire,66,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIXTH S,SIXTH S,NULL,"[[388,1308,546,1338],[566,1306,600,1338]]","[98,99]","[388,1306,600,1338]",98.5,NULL,NULL,Cherry,Cherry,NULL,"[[441,1590,589,1622]]",[99],"[441,1590,589,1622]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[605,1591,814,1622]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833747,txabilene1909johnfworleydire,66,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIXTH S,SIXTH S,NULL,"[[388,1308,546,1338],[566,1306,600,1338]]","[98,99]","[388,1306,600,1338]",98.5,NULL,NULL,Locust,Locust,NULL,"[[442,1646,586,1678]]",[99],"[442,1646,586,1678]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[599,1644,810,1678]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833748,txabilene1909johnfworleydire,66,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIXTH S,SIXTH S,NULL,"[[388,1308,546,1338],[566,1306,600,1338]]","[98,99]","[388,1306,600,1338]",98.5,NULL,NULL,Pecan,Pecan,NULL,"[[442,1703,572,1734]]",[99],"[442,1703,572,1734]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[586,1704,792,1734]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833776,txabilene1909johnfworleydire,66,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SYCAMORE,SYCAMORE,NULL,"[[1262,1784,1536,1816]]",[99],"[1262,1784,1536,1816]",99,NULL,NULL,S 2d,S 2d,NULL,"[[1312,2182,1344,2212],[1349,2181,1406,2212]]","[99,99]","[1312,2181,1406,2212]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1415,2178,1626,2212]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833777,txabilene1909johnfworleydire,66,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SYCAMORE,SYCAMORE,NULL,"[[1262,1784,1536,1816]]",[99],"[1262,1784,1536,1816]",99,NULL,NULL,S 2d,S 2d,NULL,"[[1308,2410,1342,2440],[1354,2410,1406,2440]]","[99,99]","[1308,2410,1406,2440]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1417,2406,1628,2440]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833778,txabilene1909johnfworleydire,66,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SYCAMORE,SYCAMORE,NULL,"[[1262,1784,1536,1816]]",[99],"[1262,1784,1536,1816]",99,NULL,NULL,S 4th,S 4th,NULL,"[[1302,2920,1336,2952],[1342,2922,1416,2952]]","[99,99]","[1302,2920,1416,2952]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1423,2921,1634,2952]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0066.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833779,txabilene1909johnfworleydire,67,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,2,SYCAMORE,SYCAMORE,NULL,"[[1262,1784,1536,1816]]",[99],"[1262,1784,1536,1816]",99,NULL,NULL,S 5th,S 5th,NULL,"[[424,626,458,658],[466,626,538,658]]","[99,99]","[424,626,538,658]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[545,622,754,656]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0067.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833780,txabilene1909johnfworleydire,67,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,2,SYCAMORE,SYCAMORE,NULL,"[[1262,1784,1536,1816]]",[99],"[1262,1784,1536,1816]",99,NULL,NULL,S 6th,S 6th,NULL,"[[426,1078,460,1108],[466,1078,540,1108]]","[99,99]","[426,1078,540,1108]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[547,1074,756,1108]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0067.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
